State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change,parameter
17,31,22,88101,1,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2021-05-13,Micrograms/cubic meter (LC),,1,100.0,10.1,10.1,0,53.0,155.0,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2024-08-08,pm25
17,31,22,88101,1,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2021-05-16,Micrograms/cubic meter (LC),,1,100.0,12.1,12.1,0,57.0,155.0,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2024-08-08,pm25
17,31,22,88101,1,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2021-05-19,Micrograms/cubic meter (LC),,1,100.0,9.7,9.7,0,52.0,155.0,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2024-08-08,pm25
17,31,22,88101,1,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2021-05-22,Micrograms/cubic meter (LC),,1,100.0,13.3,13.3,0,59.0,155.0,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2024-08-08,pm25
17,31,22,88101,1,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2021-05-25,Micrograms/cubic meter (LC),,1,100.0,15.7,15.7,0,63.0,155.0,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2024-08-08,pm25
17,31,22,88101,1,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2021-05-28,Micrograms/cubic meter (LC),,1,100.0,3.0,3.0,0,17.0,155.0,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2024-08-08,pm25
17,31,22,88101,1,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2021-05-31,Micrograms/cubic meter (LC),,1,100.0,12.0,12.0,0,56.0,155.0,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2024-08-08,pm25
17,31,22,88101,1,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2021-06-03,Micrograms/cubic meter (LC),,1,100.0,14.5,14.5,0,61.0,155.0,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2024-08-08,pm25
17,31,22,88101,1,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2021-06-06,Micrograms/cubic meter (LC),,1,100.0,13.8,13.8,0,60.0,155.0,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2024-08-08,pm25
17,31,22,88101,1,41.687165,-87.539315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,2021-06-09,Micrograms/cubic meter (LC),,1,100.0,13.9,13.9,0,60.0,155.0,Thermo Electron Model RAAS2.5-300 Sequential w/VSCC - Gravimetric,WASHINGTON HS,3535 E. 114TH ST.,Illinois,Cook,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",2024-08-08,pm25
